family,instance,n_vars,ppd_orig,mode,rep,sat,decisions,propagations,conflicts,ppd
flat50-115,flat50-121.cnf,150,6.9091,identical,3,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,identical,4,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,identical,5,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,identical,6,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,identical,7,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,identical,8,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,identical,9,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,identical,10,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,identical,11,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,0,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,1,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,2,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,3,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,4,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,5,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,6,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,7,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,8,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,9,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,10,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,clause_shuffle,11,True,41,151,0,3.682926829268293
flat50-115,flat50-121.cnf,150,6.9091,var_rename,0,True,48,1196,21,24.916666666666668
flat50-115,flat50-121.cnf,150,6.9091,var_rename,1,True,32,408,7,12.75
flat50-115,flat50-121.cnf,150,6.9091,var_rename,2,True,44,1346,22,30.59090909090909
flat50-115,flat50-121.cnf,150,6.9091,var_rename,3,True,39,395,6,10.128205128205128
flat50-115,flat50-121.cnf,150,6.9091,var_rename,4,True,45,363,6,8.066666666666666
flat50-115,flat50-121.cnf,150,6.9091,var_rename,5,True,28,334,3,11.928571428571429
flat50-115,flat50-121.cnf,150,6.9091,var_rename,6,True,30,322,6,10.733333333333333
flat50-115,flat50-121.cnf,150,6.9091,var_rename,7,True,30,214,2,7.133333333333334
flat50-115,flat50-121.cnf,150,6.9091,var_rename,8,True,50,1331,24,26.62
flat50-115,flat50-121.cnf,150,6.9091,var_rename,9,True,31,601,9,19.387096774193548
flat50-115,flat50-121.cnf,150,6.9091,var_rename,10,True,67,1385,26,20.671641791044777
flat50-115,flat50-121.cnf,150,6.9091,var_rename,11,True,27,215,2,7.962962962962963
flat50-115,flat50-121.cnf,150,6.9091,phases,0,True,19,195,1,10.263157894736842
flat50-115,flat50-121.cnf,150,6.9091,phases,1,True,22,358,5,16.272727272727273
flat50-115,flat50-121.cnf,150,6.9091,phases,2,True,30,593,8,19.766666666666666
flat50-115,flat50-121.cnf,150,6.9091,phases,3,True,19,342,4,18.0
flat50-115,flat50-121.cnf,150,6.9091,phases,4,True,22,450,6,20.454545454545453
flat50-115,flat50-121.cnf,150,6.9091,phases,5,True,19,151,0,7.947368421052632
flat50-115,flat50-121.cnf,150,6.9091,phases,6,True,30,314,4,10.466666666666667
flat50-115,flat50-121.cnf,150,6.9091,phases,7,True,28,405,5,14.464285714285714
flat50-115,flat50-121.cnf,150,6.9091,phases,8,True,27,405,5,15.0
flat50-115,flat50-121.cnf,150,6.9091,phases,9,True,22,482,6,21.90909090909091
flat50-115,flat50-121.cnf,150,6.9091,phases,10,True,19,354,3,18.63157894736842
flat50-115,flat50-121.cnf,150,6.9091,phases,11,True,27,385,4,14.25925925925926
flat50-115,flat50-121.cnf,150,6.9091,all,0,True,34,864,18,25.41176470588235
flat50-115,flat50-121.cnf,150,6.9091,all,1,True,30,439,9,14.633333333333333
flat50-115,flat50-121.cnf,150,6.9091,all,2,True,33,701,13,21.242424242424242
flat50-115,flat50-121.cnf,150,6.9091,all,3,True,27,416,7,15.407407407407407
flat50-115,flat50-121.cnf,150,6.9091,all,4,True,47,1384,27,29.4468085106383
flat50-115,flat50-121.cnf,150,6.9091,all,5,True,24,396,5,16.5
flat50-115,flat50-121.cnf,150,6.9091,all,6,True,33,907,15,27.484848484848484
flat50-115,flat50-121.cnf,150,6.9091,all,7,True,17,151,0,8.882352941176471
flat50-115,flat50-121.cnf,150,6.9091,all,8,True,23,346,6,15.043478260869565
flat50-115,flat50-121.cnf,150,6.9091,all,9,True,22,318,3,14.454545454545455
flat50-115,flat50-121.cnf,150,6.9091,all,10,True,22,244,3,11.090909090909092
flat50-115,flat50-121.cnf,150,6.9091,all,11,True,21,345,5,16.428571428571427
flat50-115,flat50-122.cnf,150,13.9583,identical,0,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,1,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,2,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,3,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,4,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,5,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,6,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,7,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,8,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,9,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,10,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,identical,11,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,0,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,1,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,2,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,3,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,4,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,5,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,6,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,7,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,8,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,9,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,10,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,clause_shuffle,11,True,44,151,0,3.4318181818181817
flat50-115,flat50-122.cnf,150,13.9583,var_rename,0,True,20,286,2,14.3
flat50-115,flat50-122.cnf,150,13.9583,var_rename,1,True,36,1036,17,28.77777777777778
flat50-115,flat50-122.cnf,150,13.9583,var_rename,2,True,31,395,7,12.741935483870968
flat50-115,flat50-122.cnf,150,13.9583,var_rename,3,True,32,590,10,18.4375
flat50-115,flat50-122.cnf,150,13.9583,var_rename,4,True,51,826,14,16.19607843137255
flat50-115,flat50-122.cnf,150,13.9583,var_rename,5,True,55,1727,36,31.4
flat50-115,flat50-122.cnf,150,13.9583,var_rename,6,True,21,151,0,7.190476190476191
flat50-115,flat50-122.cnf,150,13.9583,var_rename,7,True,24,201,2,8.375
flat50-115,flat50-122.cnf,150,13.9583,var_rename,8,True,18,151,0,8.38888888888889
flat50-115,flat50-122.cnf,150,13.9583,var_rename,9,True,28,612,11,21.857142857142858
flat50-115,flat50-122.cnf,150,13.9583,var_rename,10,True,21,151,0,7.190476190476191
flat50-115,flat50-122.cnf,150,13.9583,var_rename,11,True,43,804,17,18.697674418604652
flat50-115,flat50-122.cnf,150,13.9583,phases,0,True,27,520,9,19.25925925925926
flat50-115,flat50-122.cnf,150,13.9583,phases,1,True,27,657,9,24.333333333333332
flat50-115,flat50-122.cnf,150,13.9583,phases,2,True,22,393,7,17.863636363636363
flat50-115,flat50-122.cnf,150,13.9583,phases,3,True,20,178,2,8.9
flat50-115,flat50-122.cnf,150,13.9583,phases,4,True,24,494,7,20.583333333333332
flat50-115,flat50-122.cnf,150,13.9583,phases,5,True,23,360,6,15.652173913043478
flat50-115,flat50-122.cnf,150,13.9583,phases,6,True,21,320,3,15.238095238095237
flat50-115,flat50-122.cnf,150,13.9583,phases,7,True,34,561,10,16.5
flat50-115,flat50-122.cnf,150,13.9583,phases,8,True,16,151,0,9.4375
flat50-115,flat50-122.cnf,150,13.9583,phases,9,True,28,433,6,15.464285714285714
flat50-115,flat50-122.cnf,150,13.9583,phases,10,True,28,417,6,14.892857142857142
flat50-115,flat50-122.cnf,150,13.9583,phases,11,True,32,660,12,20.625
flat50-115,flat50-122.cnf,150,13.9583,all,0,True,20,287,4,14.35
flat50-115,flat50-122.cnf,150,13.9583,all,1,True,35,668,15,19.085714285714285
flat50-115,flat50-122.cnf,150,13.9583,all,2,True,16,215,2,13.4375
flat50-115,flat50-122.cnf,150,13.9583,all,3,True,18,177,1,9.833333333333334
flat50-115,flat50-122.cnf,150,13.9583,all,4,True,20,429,5,21.45
flat50-115,flat50-122.cnf,150,13.9583,all,5,True,26,427,10,16.423076923076923
flat50-115,flat50-122.cnf,150,13.9583,all,6,True,16,151,0,9.4375
flat50-115,flat50-122.cnf,150,13.9583,all,7,True,16,223,3,13.9375
flat50-115,flat50-122.cnf,150,13.9583,all,8,True,19,450,6,23.68421052631579
flat50-115,flat50-122.cnf,150,13.9583,all,9,True,25,325,5,13.0
flat50-115,flat50-122.cnf,150,13.9583,all,10,True,17,220,4,12.941176470588236
flat50-115,flat50-122.cnf,150,13.9583,all,11,True,22,333,4,15.136363636363637
flat50-115,flat50-123.cnf,150,7.1176,identical,0,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,1,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,2,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,3,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,4,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,5,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,6,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,7,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,8,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,9,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,10,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,identical,11,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,0,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,1,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,2,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,3,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,4,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,5,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,6,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,7,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,8,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,9,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,10,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,clause_shuffle,11,True,43,151,0,3.511627906976744
flat50-115,flat50-123.cnf,150,7.1176,var_rename,0,True,33,564,10,17.09090909090909
flat50-115,flat50-123.cnf,150,7.1176,var_rename,1,True,45,1118,24,24.844444444444445
flat50-115,flat50-123.cnf,150,7.1176,var_rename,2,True,28,263,3,9.392857142857142
flat50-115,flat50-123.cnf,150,7.1176,var_rename,3,True,55,618,13,11.236363636363636
flat50-115,flat50-123.cnf,150,7.1176,var_rename,4,True,18,151,0,8.38888888888889
flat50-115,flat50-123.cnf,150,7.1176,var_rename,5,True,33,663,10,20.09090909090909
flat50-115,flat50-123.cnf,150,7.1176,var_rename,6,True,29,585,8,20.17241379310345
flat50-115,flat50-123.cnf,150,7.1176,var_rename,7,True,28,381,5,13.607142857142858
flat50-115,flat50-123.cnf,150,7.1176,var_rename,8,True,26,358,5,13.76923076923077
flat50-115,flat50-123.cnf,150,7.1176,var_rename,9,True,24,367,6,15.291666666666666
flat50-115,flat50-123.cnf,150,7.1176,var_rename,10,True,34,374,5,11.0
flat50-115,flat50-123.cnf,150,7.1176,var_rename,11,True,38,540,8,14.210526315789474
flat50-115,flat50-123.cnf,150,7.1176,phases,0,True,16,253,2,15.8125
flat50-115,flat50-123.cnf,150,7.1176,phases,1,True,16,343,3,21.4375
flat50-115,flat50-123.cnf,150,7.1176,phases,2,True,10,151,0,15.1
flat50-115,flat50-123.cnf,150,7.1176,phases,3,True,14,151,0,10.785714285714286
flat50-115,flat50-123.cnf,150,7.1176,phases,4,True,10,151,0,15.1
flat50-115,flat50-123.cnf,150,7.1176,phases,5,True,14,151,0,10.785714285714286
flat50-115,flat50-123.cnf,150,7.1176,phases,6,True,10,151,0,15.1
flat50-115,flat50-123.cnf,150,7.1176,phases,7,True,18,343,3,19.055555555555557
flat50-115,flat50-123.cnf,150,7.1176,phases,8,True,16,343,3,21.4375
flat50-115,flat50-123.cnf,150,7.1176,phases,9,True,13,151,0,11.615384615384615
flat50-115,flat50-123.cnf,150,7.1176,phases,10,True,20,439,6,21.95
flat50-115,flat50-123.cnf,150,7.1176,phases,11,True,22,303,4,13.772727272727273
flat50-115,flat50-123.cnf,150,7.1176,all,0,True,24,239,4,9.958333333333334
flat50-115,flat50-123.cnf,150,7.1176,all,1,True,19,249,2,13.105263157894736
flat50-115,flat50-123.cnf,150,7.1176,all,2,True,19,257,3,13.526315789473685
flat50-115,flat50-123.cnf,150,7.1176,all,3,True,18,276,4,15.333333333333334
flat50-115,flat50-123.cnf,150,7.1176,all,4,True,14,217,1,15.5
flat50-115,flat50-123.cnf,150,7.1176,all,5,True,18,213,2,11.833333333333334
flat50-115,flat50-123.cnf,150,7.1176,all,6,True,13,163,1,12.538461538461538
flat50-115,flat50-123.cnf,150,7.1176,all,7,True,13,151,0,11.615384615384615
flat50-115,flat50-123.cnf,150,7.1176,all,8,True,20,233,2,11.65
flat50-115,flat50-123.cnf,150,7.1176,all,9,True,21,174,1,8.285714285714286
flat50-115,flat50-123.cnf,150,7.1176,all,10,True,35,693,15,19.8
flat50-115,flat50-123.cnf,150,7.1176,all,11,True,15,151,0,10.066666666666666
flat50-115,flat50-124.cnf,150,13.0526,identical,0,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,1,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,2,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,3,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,4,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,5,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,6,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,7,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,8,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,9,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,10,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,identical,11,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,0,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,1,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,2,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,3,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,4,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,5,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,6,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,7,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,8,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,9,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,10,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,clause_shuffle,11,True,42,151,0,3.5952380952380953
flat50-115,flat50-124.cnf,150,13.0526,var_rename,0,True,21,151,0,7.190476190476191
flat50-115,flat50-124.cnf,150,13.0526,var_rename,1,True,38,528,7,13.894736842105264
flat50-115,flat50-124.cnf,150,13.0526,var_rename,2,True,33,261,3,7.909090909090909
flat50-115,flat50-124.cnf,150,13.0526,var_rename,3,True,31,199,2,6.419354838709677
flat50-115,flat50-124.cnf,150,13.0526,var_rename,4,True,47,1549,25,32.95744680851064
flat50-115,flat50-124.cnf,150,13.0526,var_rename,5,True,31,346,5,11.161290322580646
flat50-115,flat50-124.cnf,150,13.0526,var_rename,6,True,19,196,1,10.31578947368421
flat50-115,flat50-124.cnf,150,13.0526,var_rename,7,True,29,430,6,14.827586206896552
flat50-115,flat50-124.cnf,150,13.0526,var_rename,8,True,46,1074,17,23.347826086956523
flat50-115,flat50-124.cnf,150,13.0526,var_rename,9,True,27,462,5,17.11111111111111
flat50-115,flat50-124.cnf,150,13.0526,var_rename,10,True,22,210,2,9.545454545454545
flat50-115,flat50-124.cnf,150,13.0526,var_rename,11,True,45,1029,15,22.866666666666667
flat50-115,flat50-124.cnf,150,13.0526,phases,0,True,23,542,10,23.565217391304348
flat50-115,flat50-124.cnf,150,13.0526,phases,1,True,11,151,0,13.727272727272727
flat50-115,flat50-124.cnf,150,13.0526,phases,2,True,10,151,0,15.1
flat50-115,flat50-124.cnf,150,13.0526,phases,3,True,23,542,10,23.565217391304348
flat50-115,flat50-124.cnf,150,13.0526,phases,4,True,10,151,0,15.1
flat50-115,flat50-124.cnf,150,13.0526,phases,5,True,16,295,3,18.4375
flat50-115,flat50-124.cnf,150,13.0526,phases,6,True,10,151,0,15.1
flat50-115,flat50-124.cnf,150,13.0526,phases,7,True,16,319,4,19.9375
flat50-115,flat50-124.cnf,150,13.0526,phases,8,True,13,151,0,11.615384615384615
flat50-115,flat50-124.cnf,150,13.0526,phases,9,True,10,151,0,15.1
flat50-115,flat50-124.cnf,150,13.0526,phases,10,True,17,311,4,18.294117647058822
flat50-115,flat50-124.cnf,150,13.0526,phases,11,True,9,151,0,16.77777777777778
flat50-115,flat50-124.cnf,150,13.0526,all,0,True,20,288,3,14.4
flat50-115,flat50-124.cnf,150,13.0526,all,1,True,18,241,3,13.38888888888889
flat50-115,flat50-124.cnf,150,13.0526,all,2,True,18,463,5,25.72222222222222
flat50-115,flat50-124.cnf,150,13.0526,all,3,True,12,151,0,12.583333333333334
flat50-115,flat50-124.cnf,150,13.0526,all,4,True,16,151,0,9.4375
flat50-115,flat50-124.cnf,150,13.0526,all,5,True,18,469,6,26.055555555555557
flat50-115,flat50-124.cnf,150,13.0526,all,6,True,25,348,5,13.92
flat50-115,flat50-124.cnf,150,13.0526,all,7,True,36,913,17,25.36111111111111
flat50-115,flat50-124.cnf,150,13.0526,all,8,True,14,188,2,13.428571428571429
flat50-115,flat50-124.cnf,150,13.0526,all,9,True,36,676,12,18.77777777777778
flat50-115,flat50-124.cnf,150,13.0526,all,10,True,19,406,6,21.36842105263158
flat50-115,flat50-124.cnf,150,13.0526,all,11,True,23,466,10,20.26086956521739
flat50-115,flat50-125.cnf,150,9.7143,identical,0,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,1,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,2,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,3,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,4,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,5,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,6,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,7,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,8,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,9,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,10,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,identical,11,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,0,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,1,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,2,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,3,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,4,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,5,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,6,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,7,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,8,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,9,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,10,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,clause_shuffle,11,True,42,151,0,3.5952380952380953
flat50-115,flat50-125.cnf,150,9.7143,var_rename,0,True,36,339,4,9.416666666666666
flat50-115,flat50-125.cnf,150,9.7143,var_rename,1,True,33,263,4,7.96969696969697
flat50-115,flat50-125.cnf,150,9.7143,var_rename,2,True,37,623,14,16.83783783783784
flat50-115,flat50-125.cnf,150,9.7143,var_rename,3,True,28,151,0,5.392857142857143
flat50-115,flat50-125.cnf,150,9.7143,var_rename,4,True,32,498,8,15.5625
flat50-115,flat50-125.cnf,150,9.7143,var_rename,5,True,32,826,13,25.8125
flat50-115,flat50-125.cnf,150,9.7143,var_rename,6,True,36,657,13,18.25
flat50-115,flat50-125.cnf,150,9.7143,var_rename,7,True,45,1100,18,24.444444444444443
flat50-115,flat50-125.cnf,150,9.7143,var_rename,8,True,33,202,2,6.121212121212121
flat50-115,flat50-125.cnf,150,9.7143,var_rename,9,True,31,330,5,10.64516129032258
flat50-115,flat50-125.cnf,150,9.7143,var_rename,10,True,40,652,11,16.3
flat50-115,flat50-125.cnf,150,9.7143,var_rename,11,True,34,181,1,5.323529411764706
flat50-115,flat50-125.cnf,150,9.7143,phases,0,True,19,264,2,13.894736842105264
flat50-115,flat50-125.cnf,150,9.7143,phases,1,True,19,276,2,14.526315789473685
flat50-115,flat50-125.cnf,150,9.7143,phases,2,True,21,197,1,9.380952380952381
flat50-115,flat50-125.cnf,150,9.7143,phases,3,True,18,338,3,18.77777777777778
flat50-115,flat50-125.cnf,150,9.7143,phases,4,True,24,418,5,17.416666666666668
flat50-115,flat50-125.cnf,150,9.7143,phases,5,True,18,338,3,18.77777777777778
flat50-115,flat50-125.cnf,150,9.7143,phases,6,True,21,273,2,13.0
flat50-115,flat50-125.cnf,150,9.7143,phases,7,True,16,151,0,9.4375
flat50-115,flat50-125.cnf,150,9.7143,phases,8,True,20,267,2,13.35
flat50-115,flat50-125.cnf,150,9.7143,phases,9,True,19,438,5,23.05263157894737
flat50-115,flat50-125.cnf,150,9.7143,phases,10,True,19,264,2,13.894736842105264
flat50-115,flat50-125.cnf,150,9.7143,phases,11,True,15,151,0,10.066666666666666
flat50-115,flat50-125.cnf,150,9.7143,all,0,True,33,668,13,20.242424242424242
flat50-115,flat50-125.cnf,150,9.7143,all,1,True,26,341,5,13.115384615384615
flat50-115,flat50-125.cnf,150,9.7143,all,2,True,23,372,7,16.17391304347826
flat50-115,flat50-125.cnf,150,9.7143,all,3,True,16,151,0,9.4375
flat50-115,flat50-125.cnf,150,9.7143,all,4,True,24,387,7,16.125
flat50-115,flat50-125.cnf,150,9.7143,all,5,True,28,313,5,11.178571428571429
flat50-115,flat50-125.cnf,150,9.7143,all,6,True,21,457,4,21.761904761904763
flat50-115,flat50-125.cnf,150,9.7143,all,7,True,19,328,2,17.263157894736842
flat50-115,flat50-125.cnf,150,9.7143,all,8,True,21,387,6,18.428571428571427
flat50-115,flat50-125.cnf,150,9.7143,all,9,True,32,818,13,25.5625
flat50-115,flat50-125.cnf,150,9.7143,all,10,True,21,200,2,9.523809523809524
flat50-115,flat50-125.cnf,150,9.7143,all,11,True,52,1460,28,28.076923076923077
flat50-115,flat50-126.cnf,150,7.8,identical,0,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,1,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,2,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,3,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,4,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,5,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,6,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,7,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,8,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,9,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,10,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,identical,11,True,42,151,0,3.5952380952380953
flat50-115,flat50-126.cnf,150,7.8,clause_shuffle,0,True,42,151,0,3.5952380952380953
